# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	33981
#@/user_id	iarch
ying gai jiu shi 	應該就是	c=1 d=2.10451e-48 t=33981
ying gai rang 	應該讓	c=1 d=2.21475e-31 t=33981
ying gai shi 	應該是	c=1 d=8.79563e-50 t=33981
ying gai shuo 	應該說	c=1 d=2.22819e-14 t=33981
ying gai zai 	應該在	c=1 d=4.81402e-18 t=33981
ying gai zuo de 	應該做的	c=1 d=3.47471e-06 t=33981
ying hua 	櫻花	c=1 d=8.58167e-25 t=33981
ying ji 	迎擊	c=1 d=3.88336e-20 t=33981
ying jie 	迎接	c=4 d=1.29864e-07 t=33981
ying le 	贏了	c=2 d=1.45747e-20 t=33981
ying li 	盈利	c=1 d=0.00216573 t=33981
ying ming 	英明	c=0 d=2.08655e-07 t=33981
ying ming jue ding 	英明決定	c=1 d=2.09701e-06 t=33981
ying rao 	縈繞	c=0 d=2.57544e-13 t=33981
ying rao zhe 	縈繞着	c=1 d=2.58835e-12 t=33981
ying shang lai 	迎上來	c=1 d=5.3998e-16 t=33981
ying wen 	英文	c=0 d=8.29806e-13 t=33981
ying wen shu ru fa 	英文輸入法	c=1 d=8.33965e-12 t=33981
ying xiang 	影像	c=1 d=2.66627e-08 t=33981
ying xiang 	影響	c=3 d=5.30892e-14 t=33981
ying xiang dao 	影響到	c=1 d=6.97891e-34 t=33981
ying yang 	營養	c=1 d=7.43597e-45 t=33981
ying yao 	硬要	c=0 d=1.07415e-19 t=33981
ying yao shuo 	硬要說	c=2 d=4.86571e-26 t=33981
ying yao wen 	硬要問	c=1 d=1.07954e-18 t=33981
ying yong 	應用	c=2 d=1.30162e-13 t=33981
ying you jin you 	應有盡有	c=1 d=3.40869e-45 t=33981
ying yuan 	應援	c=1 d=7.39787e-14 t=33981
ying zai 	映在	c=2 d=0.0010333 t=33981
ying zao 	營造	c=1 d=7.38002e-15 t=33981
ying zao chu 	營造出	c=1 d=7.12619e-15 t=33981
ying zhao 	映照	c=4 d=3.92066e-08 t=33981
ying zhao zai 	映照在	c=2 d=2.10788e-08 t=33981
ying zhe tou pi 	硬着頭皮	c=1 d=8.35101e-28 t=33981
ying zi 	影子	c=1 d=9.30462e-06 t=33981
yo 	喲	c=1 d=3.8913e-44 t=33981
yong 	用	c=58 d=0.543378 t=33981
yong bao 	擁抱	c=1 d=4.18083e-06 t=33981
yong chang 	用場	c=1 d=4.90109e-23 t=33981
yong chu 	湧出	c=3 d=0.00755912 t=33981
yong dao 	用到	c=1 d=1.04546e-23 t=33981
yong dong ji 	永動機	c=1 d=1.74907e-48 t=33981
yong e tou 	用額頭	c=2 d=1.10266e-28 t=33981
yong fa 	用法	c=1 d=0.00408677 t=33981
yong guo 	用過	c=1 d=1.14903e-46 t=33981
yong hu 	擁護	c=1 d=1.65406e-38 t=33981
yong ji 	擁擠	c=1 d=5.84666e-18 t=33981
yong ji bu kan 	擁擠不堪	c=1 d=3.05424e-18 t=33981
yong ji cheng du 	擁擠程度	c=1 d=1.60632e-17 t=33981
yong jie 	永劫	c=1 d=1.6658e-33 t=33981
yong jin quan li 	用盡全力	c=1 d=6.79272e-10 t=33981
yong lai 	用來	c=1 d=2.1754e-26 t=33981
yong lai mai 	用來買	c=1 d=1.03183e-45 t=33981
yong li 	用力	c=2 d=1.35733e-31 t=33981
yong na ge 	用那個	c=1 d=1.64721e-48 t=33981
yong pin 	用品	c=1 d=8.79263e-46 t=33981
yong qi 	勇氣	c=3 d=1.46117e-11 t=33981
yong su 	庸俗	c=1 d=6.70527e-34 t=33981
yong wu zhi di 	用武之地	c=1 d=2.31669e-31 t=33981
yong yi 	用以	c=1 d=9.57952e-25 t=33981
yong yu 	用於	c=1 d=1.1584e-24 t=33981
yong yuan 	永遠	c=11 d=9.56706e-09 t=33981
you 	又	c=13 d=1.40572e-05 t=33981
you 	有	c=79 d=0.00865663 t=33981
you 	由	c=16 d=0.0746459 t=33981
you ban fa 	有辦法	c=1 d=1.46957e-29 t=33981
you bi 	右臂	c=1 d=1.73911e-47 t=33981
you bi shang 	右臂上	c=1 d=1.693e-47 t=33981
you bi yao 	有必要	c=4 d=4.49788e-13 t=33981
you cuo 	有錯	c=1 d=5.07221e-15 t=33981
you dao 	誘導	c=1 d=1.59391e-14 t=33981
you de 	有的	c=7 d=7.75708e-13 t=33981
you dian 	優點	c=1 d=1.06401e-24 t=33981
you dian 	有點	c=1 d=0.00136037 t=33981
you dian ming qi 	有點名氣	c=1 d=4.22271e-35 t=33981
you duo luo 	有墮落	c=1 d=2.12494e-44 t=33981
you er 	幼兒	c=1 d=4.71869e-18 t=33981
you gou 	有夠	c=1 d=7.64159e-13 t=33981
you guan 	有關	c=1 d=1.25489e-24 t=33981
you guo 	憂國	c=1 d=4.90192e-25 t=33981
you guo 	有過	c=2 d=1.72966e-05 t=33981
you guo le 	又過了	c=2 d=2.51326e-38 t=33981
you hao 	友好	c=1 d=3.59163e-14 t=33981
you hua 	油畫	c=1 d=2.70887e-18 t=33981
you hui 	優惠	c=0 d=1.61883e-21 t=33981
you jia 	有假	c=1 d=1.578e-43 t=33981
you jing shen 	有精神	c=1 d=8.39573e-32 t=33981
you ke neng 	有可能	c=8 d=5.80978e-14 t=33981
you lai le 	又來了	c=1 d=1.66065e-26 t=33981
you le chang 	遊樂場	c=1 d=3.17068e-17 t=33981
you li 	有利	c=1 d=6.68341e-25 t=33981
you lv 	憂慮	c=1 d=3.98858e-11 t=33981
you ma 	有嗎	c=2 d=4.42622e-22 t=33981
you mei you 	有沒有	c=4 d=0.0599047 t=33981
you mou ge 	有某個	c=1 d=1.07488e-26 t=33981
you qi shi 	尤其是	c=2 d=3.34242e-12 t=33981
you qi wu li 	有氣無力	c=1 d=2.62926e-20 t=33981
you qian ren 	有錢人	c=1 d=5.2864e-31 t=33981
you qu 	有趣	c=4 d=7.31692e-15 t=33981
you ran 	悠然	c=0 d=1.85697e-18 t=33981
you ran de 	悠然地	c=1 d=1.86628e-17 t=33981
you ren 	友人	c=1 d=2.44518e-19 t=33981
you ren 	有人	c=1 d=1.25143e-21 t=33981
you ren qi 	有人氣	c=1 d=5.6307e-38 t=33981
you shen me 	有什麼	c=4 d=0.0149208 t=33981
you sheng yi lai 	有生以來	c=1 d=0.017953 t=33981
you shi 	又是	c=1 d=0.109701 t=33981
you shi 	有時	c=1 d=7.47094e-12 t=33981
you shou 	右手	c=2 d=2.37865e-18 t=33981
you shou shang 	右手上	c=1 d=2.33917e-27 t=33981
you suo 	有所	c=2 d=5.37261e-31 t=33981
you wan 	右腕	c=2 d=1.69685e-15 t=33981
you wan 	遊玩	c=1 d=2.07537e-31 t=33981
you wei he 	又爲何	c=1 d=3.40706e-10 t=33981
you wen ti 	有問題	c=2 d=0.000590229 t=33981
you wu 	有無	c=2 d=0.0617291 t=33981
you xi 	遊戲	c=135 d=0.104962 t=33981
you xi hai zai 	遊戲還在	c=1 d=1.56208e-12 t=33981
you xi ji 	遊戲機	c=1 d=6.2594e-48 t=33981
you xi jie shu 	遊戲結束	c=2 d=1.88504e-17 t=33981
you xi kai shi 	遊戲開始	c=1 d=3.7183e-09 t=33981
you xi ma 	遊戲嗎	c=1 d=1.66297e-13 t=33981
you xi qian 	遊戲前	c=1 d=1.29486e-40 t=33981
you xi ren sheng 	遊戲人生	c=7 d=0.960789 t=33981
you xi shang 	遊戲上	c=2 d=3.31832e-23 t=33981
you xi ye 	遊戲也	c=1 d=0.535261 t=33981
you xi yi wai 	遊戲以外	c=1 d=0.519442 t=33981
you xi zhe 	遊戲者	c=1 d=5.1863e-12 t=33981
you xi zhong 	遊戲中	c=2 d=1.73473e-10 t=33981
you xi zhong lei 	遊戲種類	c=1 d=5.16044e-12 t=33981
you xian 	悠閒	c=3 d=2.0016e-17 t=33981
you xian 	有限	c=4 d=0.0107214 t=33981
you xian de 	悠閒地	c=1 d=2.27948e-17 t=33981
you xian de 	有限的	c=1 d=0.0102037 t=33981
you xian zhi 	有限制	c=1 d=1.66207e-36 t=33981
you xiang 	郵箱	c=1 d=1.75425e-24 t=33981
you xiao 	幼小	c=3 d=2.16646e-07 t=33981
you xiao 	有效	c=2 d=6.56243e-16 t=33981
you xie 	有些	c=15 d=1.58853e-06 t=33981
you xie guo yu jian dan 	有些過於簡單	c=1 d=3.95966e-43 t=33981
you xiu 	優秀	c=1 d=2.55685e-15 t=33981
you ya 	優雅	c=0 d=6.6124e-18 t=33981
you ya de 	優雅地	c=1 d=7.70633e-24 t=33981
you yi 	猶疑	c=0 d=1.34656e-31 t=33981
you yi ci 	又一次	c=2 d=1.60468e-05 t=33981
you yi he kun huo 	猶疑和困惑	c=1 d=1.35331e-30 t=33981
you yi si 	有意思	c=1 d=7.29145e-20 t=33981
you yi tu 	有意圖	c=1 d=2.06537e-33 t=33981
you yi yi 	有意義	c=1 d=6.46473e-16 t=33981
you you 	又有	c=1 d=1.57966e-26 t=33981
you yu 	憂鬱	c=2 d=1.87615e-46 t=33981
you yu 	有餘	c=2 d=4.14135e-12 t=33981
you yu 	猶豫	c=3 d=0.343009 t=33981
you yu 	由於	c=21 d=0.0327393 t=33981
you zhe 	有着	c=12 d=7.13805e-08 t=33981
you zhe bian 	由這邊	c=1 d=1.55615e-26 t=33981
you zhe mo 	有這麼	c=1 d=6.96208e-35 t=33981
you zhi 	有之	c=0 d=1.97113e-14 t=33981
yu 	於	c=8 d=0.00122161 t=33981
yu 	浴	c=1 d=3.12348e-17 t=33981
yu 	與	c=36 d=0.00802877 t=33981
yu 	語	c=0 d=5.05293e-30 t=33981
yu 	魚	c=2 d=1.67953 t=33981
yu bo 	餘波	c=1 d=1.31447e-11 t=33981
yu bu qing yuan 	與不情願	c=1 d=3.37431e-14 t=33981
yu ce 	預測	c=1 d=2.29403e-33 t=33981
yu chang 	浴場	c=2 d=4.4875e-06 t=33981
yu chang li 	浴場裏	c=1 d=7.13856e-06 t=33981
yu chi 	浴池	c=4 d=0.00182488 t=33981
yu chi li 	浴池裏	c=2 d=2.06887e-05 t=33981
yu chun 	愚蠢	c=3 d=1.35755e-08 t=33981
yu ci 	與此	c=1 d=1.48409e-27 t=33981
yu di 	餘地	c=2 d=6.91322e-11 t=33981
yu ding 	預定	c=6 d=3.00429e-05 t=33981
yu ding 	預訂	c=1 d=9.10612e-17 t=33981
yu e 	餘額	c=6 d=1.10954e-17 t=33981
yu fa 	愈發	c=1 d=1.87015e-12 t=33981
yu gang 	浴缸	c=1 d=5.32393e-26 t=33981
yu gao 	預告	c=1 d=2.46891e-16 t=33981
yu guo qu 	與過去	c=1 d=2.835e-24 t=33981
yu ji 	預計	c=2 d=3.58236e-12 t=33981
yu jian 	遇見	c=1 d=0.0110536 t=33981
yu jin 	浴巾	c=1 d=0.0590129 t=33981
yu ju 	語句	c=1 d=9.05761e-13 t=33981
yu kuai 	愉快	c=5 d=2.66763e-14 t=33981
yu min 	愚民	c=2 d=1.31543e-28 t=33981
yu min men 	愚民們	c=1 d=3.72463e-29 t=33981
yu nian ling 	與年齡	c=1 d=0.00042433 t=33981
yu qi 	語氣	c=3 d=2.71967e-07 t=33981
yu qi 	預期	c=9 d=2.12526e-08 t=33981
yu qi yi shang 	預期以上	c=2 d=9.17618e-11 t=33981
yu shi 	於是	c=4 d=1.66861e-16 t=33981
yu wang 	慾望	c=1 d=5.09677e-13 t=33981
yu wo 	與我	c=2 d=1.30814e-13 t=33981
yu xiang 	預想	c=4 d=1.82082e-10 t=33981
yu xiang yi shang 	預想以上	c=1 d=9.19294e-11 t=33981
yu xiang zhi wai 	預想之外	c=1 d=6.54995e-23 t=33981
yu xiang zhi zhong 	預想之中	c=1 d=3.98303e-24 t=33981
yu xing 	餘興	c=3 d=7.91783e-19 t=33981
yu yan 	語言	c=1 d=2.57807e-24 t=33981
yu yi 	予以	c=2 d=7.15832e-09 t=33981
yu yi 	浴衣	c=3 d=1.02013e-15 t=33981
yu yi 	羽翼	c=0 d=3.96181e-21 t=33981
yu yu 	餘裕	c=3 d=3.64467e-09 t=33981
yu yue 	愉悅	c=1 d=1.4467e-22 t=33981
yu yue xin li 	愉悅心理	c=1 d=1.45396e-21 t=33981
yu zhi 	與之	c=6 d=6.87647e-07 t=33981
yu zhi tong shi 	與之同時	c=1 d=1.19636e-21 t=33981
yu zhi xiang dui 	與之相對	c=1 d=3.71893e-11 t=33981
yu zhou 	宇宙	c=1 d=0.0184997 t=33981
yu zhu ren 	與主人	c=1 d=3.77642e-15 t=33981
yu zi mian yi si 	與字面意思	c=1 d=1.81488e-12 t=33981
yuan 	原	c=1 d=4.81156e-12 t=33981
yuan 	員	c=2 d=1.06056e-26 t=33981
yuan 	圓	c=0 d=2.58138e-37 t=33981
yuan 	遠	c=0 d=3.19928e-06 t=33981
yuan 	願	c=1 d=2.65984e-09 t=33981
yuan di 	原地	c=2 d=5.06962e-09 t=33981
yuan fang 	遠方	c=2 d=9.74451e-21 t=33981
yuan fei 	遠非	c=1 d=3.60902e-11 t=33981
yuan feng bu dong 	原封不動	c=1 d=3.39527e-28 t=33981
yuan gu 	緣故	c=1 d=1.23641e-26 t=33981
yuan lai 	原來	c=10 d=2.13041e-12 t=33981
yuan lai jin jin 	原來僅僅	c=1 d=3.54479e-35 t=33981
yuan lai ru ci 	原來如此	c=19 d=0.000207579 t=33981
yuan le 	圓了	c=0 d=4.40193e-25 t=33981
yuan li 	原理	c=2 d=0.0517601 t=33981
yuan li xing 	原理性	c=1 d=0.499074 t=33981
yuan liang 	原諒	c=7 d=7.35529e-05 t=33981
yuan lv 	遠慮	c=1 d=4.76515e-45 t=33981
yuan su 	元素	c=1 d=1.26422e-23 t=33981
yuan wang 	願望	c=3 d=3.30899e-18 t=33981
yuan xing 	原型	c=0 d=2.75215e-29 t=33981
yuan yi xie 	遠一些	c=1 d=3.21532e-05 t=33981
yuan yin 	原因	c=13 d=3.35648e-06 t=33981
yuan ze 	原則	c=2 d=5.37971e-21 t=33981
yuan zuo 	原作	c=1 d=8.16313e-25 t=33981
yue 	月	c=2 d=9.99457e-24 t=33981
yue 	約	c=4 d=5.98009e-11 t=33981
yue 	越	c=1 d=2.86447e-28 t=33981
yue dong 	躍動	c=1 d=3.78091e-17 t=33981
yue guo 	越過	c=2 d=8.88129e-17 t=33981
yue yong zhong 	月詠種	c=1 d=6.65935e-12 t=33981
yun dong 	運動	c=1 d=9.92077e-25 t=33981
yun feng 	雲峯	c=0 d=3.58419e-19 t=33981
yun qi 	運氣	c=1 d=2.18482e-18 t=33981
yun xing 	運行	c=2 d=6.08619e-12 t=33981
yun xu 	允許	c=3 d=2.8721e-10 t=33981
yun ying 	運英	c=2 d=7.54603e-12 t=33981
yun yong 	運用	c=1 d=5.16571e-24 t=33981
yun zhuan 	運轉	c=0 d=2.42546e-13 t=33981
yun zhuan su du 	運轉速度	c=1 d=2.43762e-12 t=33981
yun zuo 	運作	c=3 d=5.02183e-08 t=33981
za 	咂	c=2 d=3.15367e-34 t=33981
za 	砸	c=1 d=1.54944e-34 t=33981
za 	雜	c=2 d=1.60512 t=33981
za dao 	扎到	c=1 d=6.01397e-48 t=33981
za yu 	雜魚	c=7 d=3.64445 t=33981
za zhe zui 	咂着嘴	c=1 d=1.54171e-34 t=33981
za zui 	咂嘴	c=3 d=2.52304e-13 t=33981
zai 	再	c=20 d=0.0590727 t=33981
zai 	在	c=260 d=0.246897 t=33981
zai chang 	在場	c=1 d=1.32147e-44 t=33981
zai ci 	再次	c=27 d=0.0351352 t=33981
zai ci 	在此	c=3 d=3.09854e-10 t=33981
zai ci ji chu shang 	在此基礎上	c=1 d=2.95582e-15 t=33981
zai du 	再度	c=1 d=2.02034e-09 t=33981
zai guo 	再過	c=0 d=7.50584e-09 t=33981
zai guo ji tian 	再過幾天	c=1 d=7.54346e-08 t=33981
zai hui 	再會	c=1 d=1.11795e-47 t=33981
zai jia shang 	再加上	c=5 d=1.30515e-12 t=33981
zai jian 	再見	c=1 d=6.658e-39 t=33981
zai kai wan xiao 	在開玩笑	c=1 d=9.35924e-16 t=33981
zai li lun shang 	在理論上	c=1 d=5.27096e-26 t=33981
zai meng li 	在夢裏	c=1 d=5.13557e-14 t=33981
zai na li 	在哪裏	c=4 d=5.71403e-17 t=33981
zai na li 	在那裏	c=1 d=1.87531e-15 t=33981
zai na shi 	在那時	c=1 d=3.42414e-10 t=33981
zai na zhi qian 	在那之前	c=1 d=9.82537e-29 t=33981
zai nei 	在內	c=4 d=0.0261214 t=33981
zai nei xin 	在內心	c=1 d=1.77062e-45 t=33981
zai ren 	再認	c=1 d=3.26836e-21 t=33981
zai san 	再三	c=1 d=1.11761e-14 t=33981
zai shi jie zhong 	在世界中	c=1 d=7.97404e-14 t=33981
zai shui zhong 	在水中	c=1 d=4.14346e-18 t=33981
zai shuo 	再說	c=1 d=2.24005e-47 t=33981
zai wai mian 	在外面	c=1 d=4.23666e-15 t=33981
zai wu 	再無	c=0 d=8.06378e-29 t=33981
zai wu qi ta 	再無其他	c=1 d=8.1042e-28 t=33981
zai xian 	再現	c=1 d=2.10637e-29 t=33981
zai xiang 	宰相	c=2 d=1.10457e-23 t=33981
zai xiao 	在笑	c=1 d=6.08184e-33 t=33981
zai yan qian 	在眼前	c=1 d=1.40442e-25 t=33981
zai ye 	再也	c=2 d=1.04729e-14 t=33981
zai ye bu hui 	再也不會	c=1 d=5.45592e-20 t=33981
zai yi 	在意	c=2 d=1.46378e-12 t=33981
zai yi ci 	再一次	c=2 d=5.89207e-13 t=33981
zai yi qi 	在一起	c=1 d=2.60124e-41 t=33981
zai yi zhe 	在意着	c=1 d=2.16713e-40 t=33981
zai yu 	在於	c=1 d=9.84577e-24 t=33981
zai yuan li shang 	在原理上	c=1 d=9.37995e-42 t=33981
zai zhe 	在這	c=3 d=1.88927e-14 t=33981
zai zhe duan shi jian 	在這段時間	c=1 d=3.06945e-47 t=33981
zai zhe ge shi jie shang 	在這個世界上	c=1 d=4.88511e-14 t=33981
zai zhe li 	在這裏	c=2 d=1.8692e-06 t=33981
zai zhe yi shang 	在這以上	c=1 d=1.12647e-48 t=33981
zan bu jue kou 	讚不絕口	c=1 d=3.19526e-49 t=33981
zan qie 	暫且	c=3 d=3.71703e-05 t=33981
zan shang 	讚賞	c=1 d=3.68506e-21 t=33981
zan shi 	暫時	c=8 d=3.9879e-09 t=33981
zan yang 	讚揚	c=0 d=1.84388e-23 t=33981
zan yang wa 	讚揚哇	c=1 d=1.85312e-22 t=33981
zang le 	髒了	c=1 d=6.85493e-29 t=33981
zao 	早	c=3 d=0.0384809 t=33981
zao cheng 	造成	c=2 d=2.33262e-11 t=33981
zao dao 	遭到	c=1 d=0.000162473 t=33981
zao fang 	造訪	c=1 d=5.48216e-47 t=33981
zao fu 	造福	c=1 d=2.71357e-09 t=33981
zao shang 	早上	c=1 d=4.19997e-12 t=33981
zao xing 	造型	c=0 d=1.63426e-15 t=33981
zao yi 	早已	c=7 d=2.8754e-14 t=33981
zao yin 	噪音	c=1 d=0.00143012 t=33981
zao zao 	早早	c=1 d=2.74225e-15 t=33981
ze 	則	c=2 d=5.86567e-20 t=33981
ze bei 	責備	c=3 d=1.96782e-38 t=33981
ze bei wo 	責備我	c=1 d=1.49666e-38 t=33981
ze shi 	則是	c=2 d=6.23262e-27 t=33981
zen me 	怎麼	c=35 d=1.31566e-08 t=33981
zen me hui 	怎麼會	c=1 d=1.58348e-25 t=33981
zen me kan 	怎麼看	c=1 d=5.12215e-42 t=33981
zen me ke neng 	怎麼可能	c=1 d=1.71064e-22 t=33981
zen me shuo 	怎麼說	c=1 d=1.3587e-18 t=33981
zen me xiang 	怎麼想	c=1 d=5.36904e-37 t=33981
zen me yang 	怎麼樣	c=1 d=1.97623e-14 t=33981
zen mo 	怎麼	c=8 d=0.309988 t=33981
zen mo hui 	怎麼會	c=1 d=5.58055e-21 t=33981
zen mo ke neng zuo de dao 	怎麼可能做得到	c=1 d=1.48131e-05 t=33981
zen mo le 	怎麼了	c=1 d=1.74313e-08 t=33981
zen mo zuo 	怎麼做	c=1 d=5.93793e-16 t=33981
zen yang 	怎樣	c=17 d=4.02863e-06 t=33981
zen yang jian she 	怎樣建設	c=3 d=3.88118e-30 t=33981
zen yang zuo 	怎樣做	c=1 d=6.088e-10 t=33981
zeng da 	增大	c=3 d=4.38212e-24 t=33981
zeng fu 	增幅	c=9 d=2.44983e-12 t=33981
zeng jia 	增加	c=8 d=3.86137e-13 t=33981
zeng jia le 	增加了	c=1 d=2.54496e-19 t=33981
zeng tian 	增添	c=1 d=4.51644e-33 t=33981
zeng wu 	憎惡	c=1 d=7.58772e-18 t=33981
zeng zhang 	增長	c=1 d=1.13196e-18 t=33981
zeng zhang zhe 	增長着	c=1 d=1.13763e-17 t=33981
zha 	扎	c=2 d=1.45416e-15 t=33981
zha cheng 	炸成	c=1 d=1.73561e-16 t=33981
zha lie 	炸裂	c=1 d=4.27997e-17 t=33981
zha zha 	喳喳	c=1 d=0.193013 t=33981
zhai yao 	摘要	c=0 d=3.42695e-50 t=33981
zhai yao dong hua 	摘要動畫	c=1 d=3.44412e-49 t=33981
zhan 	戰	c=1 d=8.9473e-23 t=33981
zhan 	站	c=1 d=6.20913e-12 t=33981
zhan dian 	站點	c=1 d=1.39595e-42 t=33981
zhan fang 	綻放	c=1 d=6.16536e-17 t=33981
zhan hou 	戰後	c=1 d=2.24745e-27 t=33981
zhan kai 	展開	c=16 d=2.35134e-06 t=33981
zhan lan 	展覽	c=1 d=1.77985e-18 t=33981
zhan le 	站了	c=1 d=6.58972e-06 t=33981
zhan li 	戰力	c=1 d=2.42332e-31 t=33981
zhan li 	顫慄	c=2 d=4.94866e-19 t=33981
zhan li zhe 	顫慄着	c=4 d=2.7145e-13 t=33981
zhan lve 	戰略	c=5 d=6.49493e-12 t=33981
zhan qi 	站起	c=1 d=1.97046e-09 t=33981
zhan qi lai 	站起來	c=2 d=1.95085e-09 t=33981
zhan shang 	沾上	c=1 d=1.52767e-44 t=33981
zhan sheng 	戰勝	c=3 d=0.548812 t=33981
zhan shi chu 	展示出	c=1 d=3.34074e-14 t=33981
zhan xian chu 	展現出	c=2 d=3.63081e-23 t=33981
zhan xin 	嶄新	c=1 d=4.70651e-17 t=33981
zhan yan 	譫言	c=1 d=0.00273944 t=33981
zhan you yu 	佔有慾	c=1 d=1.58596e-14 t=33981
zhan zai 	站在	c=6 d=4.88511e-14 t=33981
zhan zai yuan di 	站在原地	c=1 d=7.50687e-39 t=33981
zhan zhang 	站長	c=1 d=5.25467e-19 t=33981
zhan zhang gong ju 	站長工具	c=2 d=5.22856e-19 t=33981
zhan zhe 	站着	c=2 d=7.71577e-09 t=33981
zhang 	張	c=0 d=1.82367e-11 t=33981
zhang 	掌	c=1 d=6.05583e-12 t=33981
zhang 	章	c=4 d=0.00195963 t=33981
zhang 	長	c=1 d=3.22528e-12 t=33981
zhang ai 	障礙	c=2 d=0.187312 t=33981
zhang da 	張大	c=0 d=1.44248e-17 t=33981
zhang da zui ba 	張大嘴巴	c=1 d=1.44971e-16 t=33981
zhang kai 	張開	c=3 d=0.492696 t=33981
zhang kai yu yi 	張開羽翼	c=1 d=3.98167e-20 t=33981
zhang kou 	張口	c=1 d=1.96397e-29 t=33981
zhang sheng 	掌聲	c=2 d=8.3037e-20 t=33981
zhang wang 	張望	c=1 d=1.54229e-09 t=33981
zhang wo 	掌握	c=2 d=6.18658e-28 t=33981
zhao 	找	c=0 d=2.7005e-12 t=33981
zhao bu dao 	找不到	c=5 d=6.07225e-18 t=33981
zhao chu 	找出	c=1 d=3.87466e-23 t=33981
zhao dao 	找到	c=4 d=0.000258662 t=33981
zhao hu 	招呼	c=1 d=9.62261e-19 t=33981
zhao huo 	着火	c=3 d=3.26878e-28 t=33981
zhao ji 	着急	c=4 d=0.209088 t=33981
zhao jie kou 	找藉口	c=1 d=5.38752e-48 t=33981
zhao liang 	照亮	c=1 d=4.47697e-17 t=33981
zhao mi 	着迷	c=1 d=3.22518e-41 t=33981
zhao ni 	找你	c=1 d=4.43016e-11 t=33981
zhao zhi 	招致	c=1 d=2.02481e-35 t=33981
zhe 	着	c=151 d=0.127525 t=33981
zhe 	者	c=9 d=0.509156 t=33981
zhe 	這	c=65 d=0.683309 t=33981
zhe bian 	這邊	c=3 d=3.98723e-07 t=33981
zhe bing bu shi 	這並不是	c=1 d=1.18607e-37 t=33981
zhe bu shi 	這不是	c=4 d=1.64051e-13 t=33981
zhe cai shi 	這纔是	c=3 d=1.45673e-14 t=33981
zhe chang 	這場	c=16 d=2.13223e-13 t=33981
zhe chang you xi 	這場遊戲	c=17 d=4.46148e-14 t=33981
zhe chang you xi zhong 	這場遊戲中	c=1 d=8.93188e-25 t=33981
zhe ci 	這次	c=22 d=0.113832 t=33981
zhe dian 	這點	c=9 d=4.60108e-06 t=33981
zhe du 	這都	c=1 d=1.40854e-30 t=33981
zhe duan 	這段	c=6 d=2.99275e-14 t=33981
zhe duan hua 	這段話	c=2 d=2.30796e-16 t=33981
zhe duan shi jian 	這段時間	c=2 d=6.54772e-19 t=33981
zhe duan shi jian li 	這段時間裏	c=1 d=1.85659e-44 t=33981
zhe fan 	折返	c=1 d=3.86071e-10 t=33981
zhe fan hua 	這番話	c=1 d=4.54618e-21 t=33981
zhe fan hui qu 	折返回去	c=1 d=3.66531e-46 t=33981
zhe fen 	這份	c=3 d=4.9816e-30 t=33981
zhe fu 	這幅	c=1 d=3.08231e-08 t=33981
zhe fu tu jing 	這幅圖景	c=1 d=4.5008e-50 t=33981
zhe gai 	遮蓋	c=2 d=4.84401e-32 t=33981
zhe ge 	這個	c=82 d=0.108788 t=33981
zhe ge kong jian 	這個空間	c=1 d=2.49967e-43 t=33981
zhe ge qi hua 	這個企劃	c=1 d=1.33248e-24 t=33981
zhe ge shi jian dian 	這個時間點	c=1 d=1.22623e-17 t=33981
zhe ge shi jie 	這個世界	c=3 d=0.0724398 t=33981
zhe ge shi jie shang 	這個世界上	c=1 d=6.3828e-13 t=33981
zhe ge shun jian 	這個瞬間	c=1 d=4.20465e-14 t=33981
zhe ge wen ti 	這個問題	c=2 d=1.28556e-14 t=33981
zhe ge you xi 	這個遊戲	c=2 d=1.54334e-17 t=33981
zhe hui shi 	這回事	c=0 d=1.21193e-27 t=33981
zhe ji chu shang 	這基礎上	c=1 d=2.69573e-49 t=33981
zhe jia huo 	這傢伙	c=7 d=8.07637e-08 t=33981
zhe jian shi 	這件事	c=24 d=0.00690947 t=33981
zhe jian zhi 	這簡直	c=1 d=2.18407e-14 t=33981
zhe jiu 	這就	c=1 d=1.03274e-26 t=33981
zhe jiu jie jue le 	這就解決了	c=1 d=4.47544e-13 t=33981
zhe jiu shi 	這就是	c=23 d=0.000156272 t=33981
zhe jiu xiang shi 	這就像是	c=1 d=4.08525e-28 t=33981
zhe ju 	這句	c=1 d=3.92987e-13 t=33981
zhe ju hua 	這句話	c=7 d=2.90992e-07 t=33981
zhe ke 	這可	c=1 d=4.29923e-11 t=33981
zhe ke shi 	這可是	c=3 d=6.35096e-13 t=33981
zhe kong 	着空	c=1 d=0.00143357 t=33981
zhe kuai 	這塊	c=1 d=1.9478e-20 t=33981
zhe lei 	這類	c=1 d=6.14735e-12 t=33981
zhe li 	這裏	c=25 d=7.67751e-09 t=33981
zhe li jiu shi 	這裏就是	c=1 d=8.38573e-18 t=33981
zhe li li kai 	這裏離開	c=1 d=1.60577e-13 t=33981
zhe li shi 	這裏是	c=1 d=5.58435e-29 t=33981
zhe liang da 	這兩大	c=1 d=1.00395e-17 t=33981
zhe liang ge 	這兩個	c=1 d=8.44499e-42 t=33981
zhe liang ren 	這兩人	c=1 d=6.74483e-15 t=33981
